Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33
0.0001893939393940676,0.0001893939393940698,0.00018939393939406944,0.00018939393939406858,0.903407396773769,0.00018939393939406608,0.0001893939393940763,0.0001893939393940671,0.00018939393939406955,0.0001893939393940763,0.00018939393939407045,0.00018939393939406627,0.00018939393939407226,0.0001893939393940697,0.000189393939394069,0.00018939393939407085,0.00018939393939407337,0.0001893939393940692,0.00018939393939407812,0.00018939393939406665,0.00018939393939406676,0.00018939393939406568,0.0001893939393940674,0.09072139110501484,0.00018939393939406836,0.0001893939393940683,0.00018939393939407077,0.00018939393939407026,0.00018939393939407007,0.0001893939393940705,0.0001893939393940682,0.0001893939393940698,0.00018939393939407478
0.0001893939393940676,0.0001893939393940698,0.00018939393939406944,0.00018939393939406858,0.903407396773769,0.00018939393939406608,0.0001893939393940763,0.0001893939393940671,0.00018939393939406955,0.0001893939393940763,0.00018939393939407045,0.00018939393939406627,0.00018939393939407226,0.0001893939393940697,0.000189393939394069,0.00018939393939407085,0.00018939393939407337,0.0001893939393940692,0.00018939393939407812,0.00018939393939406665,0.00018939393939406676,0.00018939393939406568,0.0001893939393940674,0.09072139110501484,0.00018939393939406836,0.0001893939393940683,0.00018939393939407077,0.00018939393939407026,0.00018939393939407007,0.0001893939393940705,0.0001893939393940682,0.0001893939393940698,0.00018939393939407478
0.0007047216349551841,0.0007047216349551672,0.0007047216349551706,0.0007047216349551715,0.0007047216349551874,0.0007047216349551521,0.0007047216349551603,0.0007047216349551582,0.0007047216349551738,0.0007047216349552041,0.0007047216349551704,0.0007047216349551493,0.0007047216349551842,0.0007047216349551539,0.0007047216349551494,0.0007047216349551597,0.0007047216349551702,0.0007047216349551609,0.9774489076814336,0.0007047216349551552,0.0007047216349551567,0.000704721634955146,0.0007047216349551589,0.0007047216349563358,0.000704721634955163,0.0007047216349551638,0.0007047216349551675,0.0007047216349551581,0.0007047216349551958,0.0007047216349551709,0.0007047216349551608,0.0007047216349551755,0.0007047216349551742
0.00011265067027173223,0.00011265067027173193,0.00011265067027173306,0.12056402650667404,0.0001126506702717333,0.006499091199249211,0.00011265067027173152,0.00011265067027172915,0.04784877617221165,0.3696460021966878,0.00011265067027173383,0.00011265067027173269,0.000112650670271731,0.00011265067027173198,0.00011265067027173074,0.00011265067027172978,0.00011265067027173394,0.00011265067027172852,0.00011265067027173334,0.00011265067027173106,0.00011265067027172633,0.00011265067027172499,0.0001126506702717308,0.11820561712173261,0.00011265067027172972,0.00011265067027173055,0.0001126506702717334,0.10415452337942296,0.00011265067027173148,0.20144570002420256,0.00011265067027173033,0.00011265067027173137,0.02881999664302595
8.016674683354949e-05,8.016674683355044e-05,8.016674683355147e-05,8.016674683355224e-05,0.11735753775529978,8.016674683354804e-05,8.016674683354914e-05,8.016674683354853e-05,0.06829879906307831,0.3649565044021427,8.016674683354845e-05,8.016674683355059e-05,0.016899552386538848,8.0166746833552e-05,8.016674683355025e-05,8.016674683354938e-05,8.016674683354884e-05,8.016674683354822e-05,8.016674683355071e-05,8.016674683354967e-05,8.016674683355299e-05,8.016674683355438e-05,8.016674683355003e-05,0.07991693314567688,8.016674683354957e-05,8.016674683354991e-05,0.3504061710827577,8.016674683354926e-05,8.01667468335502e-05,8.016674683355112e-05,8.016674683355056e-05,8.016674683354907e-05,8.016674683354889e-05
9.681479330060584e-05,9.68147933006048e-05,9.68147933006042e-05,9.681479330060519e-05,0.55820266225376,9.681479330060161e-05,9.681479330060438e-05,9.681479330060413e-05,9.68147933006048e-05,0.3336245217987906,9.681479330060243e-05,9.681479330060477e-05,9.681479330060384e-05,9.681479330061301e-05,9.681479330060393e-05,9.681479330060336e-05,9.68147933006058e-05,9.68147933006074e-05,9.681479330060702e-05,9.681479330060438e-05,9.68147933006024e-05,9.681479330060214e-05,9.681479330060228e-05,0.1052683721484312,9.681479330060031e-05,9.681479330060245e-05,9.681479330060477e-05,9.681479330060637e-05,9.681479330060384e-05,9.681479330060457e-05,9.681479330060468e-05,9.681479330060718e-05,9.681479330060373e-05
6.196938712290398e-05,6.19693871229035e-05,0.08459015022587606,6.196938712290497e-05,0.2324469919886778,6.196938712290429e-05,6.196938712290275e-05,6.196938712290469e-05,6.19693871229055e-05,0.09048234447510381,6.19693871229034e-05,6.196938712290374e-05,6.196938712290276e-05,0.06991524557004619,6.196938712290403e-05,6.1969387122904e-05,6.196938712290593e-05,6.19693871229029e-05,6.196938712290546e-05,6.19693871229024e-05,6.19693871229021e-05,6.19693871229055e-05,6.19693871229051e-05,0.025994760756860722,6.196938712290348e-05,6.196938712290272e-05,6.196938712290367e-05,0.21815006746698404,6.196938712290334e-05,0.27680923545125585,6.196938712290384e-05,6.196938712290341e-05,6.196938712290265e-05
8.016674683356114e-05,8.016674683356329e-05,0.2733405806049399,8.016674683356264e-05,0.39867566427908613,8.016674683355978e-05,8.016674683356151e-05,8.016674683355972e-05,0.12901488052976257,0.19664403892803822,8.016674683356142e-05,8.016674683356335e-05,8.016674683356078e-05,8.01667468335613e-05,8.016674683356207e-05,8.016674683356056e-05,8.016674683356217e-05,8.016674683356036e-05,8.016674683356303e-05,8.016674683356128e-05,8.016674683355976e-05,8.016674683355856e-05,8.01667468335627e-05,8.01667468335648e-05,8.016674683356455e-05,8.016674683355984e-05,8.016674683356391e-05,8.016674683356295e-05,8.016674683356295e-05,8.01667468335635e-05,8.016674683356075e-05,8.016674683356162e-05,8.016674683356124e-05
0.0645056617928222,9.182736455493431e-05,9.182736455492993e-05,9.182736455493026e-05,9.182736455492883e-05,9.18273645549267e-05,9.182736455492889e-05,9.182736455493102e-05,0.06077521650973553,0.4270739888849726,9.182736455492672e-05,9.182736455492713e-05,9.182736455493076e-05,0.037765866296045655,9.182736455493034e-05,9.18273645549272e-05,9.182736455492806e-05,9.18273645549272e-05,0.08790943341658418,9.182736455492681e-05,9.182736455492725e-05,9.182736455492432e-05,9.182736455492649e-05,9.182736455493129e-05,9.182736455492685e-05,9.182736455492992e-05,0.22073222992767133,9.182736455492706e-05,9.182736455492879e-05,0.09885009169374022,9.182736455492947e-05,9.182736455493725e-05,9.182736455492684e-05
0.0003060912151824666,0.0003060912151824693,0.0003060912151824693,0.0456755540509182,0.00030609121518247143,0.00030609121518246325,0.00030609121518246785,0.0003060912151824675,0.8786688659389107,0.0003060912151824723,0.000306091215182472,0.0003060912151824672,0.0003060912151824783,0.00030609121518246796,0.0003060912151824801,0.00030609121518247913,0.0003060912151824801,0.00030609121518246926,0.00030609121518248444,0.00030609121518246525,0.0003060912151824664,0.00030609121518246774,0.00030609121518247365,0.06647284355469708,0.00030609121518247083,0.0003060912151824851,0.00030609121518248363,0.0003060912151824716,0.0003060912151824757,0.0003060912151824716,0.00030609121518247365,0.0003060912151824776,0.0003060912151824667
0.0005411255411260669,0.0005411255411260597,0.0005411255411260727,0.0005411255411260613,0.000541125541126033,0.0005411255411260262,0.0005411255411260349,0.0005411255411260366,0.0005411255411260511,0.0005411255411260691,0.0005411255411260319,0.0005411255411260289,0.0005411255411260336,0.0005411255411260598,0.0005411255411260331,0.0005411255411260289,0.43580025878662204,0.0005411255411260573,0.0005411255411260563,0.0005411255411260264,0.0005411255411260328,0.0005411255411260246,0.000541125541126031,0.3029489684782398,0.0005411255411260884,0.0005411255411260296,0.0005411255411260425,0.0005411255411260644,0.0005411255411260734,0.0005411255411260426,0.0005411255411260444,0.0005411255411260356,0.24501700650135688
0.00018365472910946264,0.00018365472910946126,0.00018365472910946107,0.1871572364334855,0.0001836547291094602,0.0001836547291094614,0.0001836547291094603,0.00018365472910946063,0.6099386241148455,0.00018365472910946272,0.00018365472910945911,0.00018365472910946085,0.00018365472910946063,0.00018365472910946424,0.00018365472910946017,0.00018365472910946245,0.00018365472910946356,0.00018365472910946212,0.00018365472910946445,0.0001836547291094617,0.00018365472910945963,0.00018365472910945583,0.0001836547291094601,0.09525111727131973,0.00018365472910946188,0.00018365472910946204,0.0001836547291094638,0.0001836547291094595,0.000183654729109461,0.00018365472910946183,0.0001836547291094608,0.10232703503617493,0.00018365472910945852
0.0004734848484854385,0.0004734848484854377,0.00047348484848545365,0.00047348484848546167,0.00047348484848543695,0.00047348484848547164,0.0004734848484854398,0.00047348484848545007,0.00047348484848544736,0.000473484848485442,0.0004734848484854385,0.0004734848484854412,0.0004734848484854569,0.0004734848484854593,0.0004734848484854419,0.00047348484848545625,0.0004734848484854493,0.00047348484848545777,0.2538392761130161,0.00047348484848544855,0.00047348484848544345,0.00047348484848542903,0.0004734848484854423,0.13668469882981632,0.0004734848484854333,0.00047348484848544215,0.00047348484848545137,0.00047348484848545234,0.00047348484848548146,0.00047348484848544096,0.00047348484848543977,0.5952714796026042,0.0004734848484854407
0.00016380016380094454,0.00016380016380094074,0.00016380016380094034,0.00016380016380094573,0.0001638001638009508,0.00016380016380093643,0.00016380016380094118,0.00016380016380093698,0.0001638001638009443,0.3802090332110308,0.00016380016380094982,0.00016380016380093814,0.00016380016380095473,0.00016380016380094156,0.029985751182252916,0.00016380016380094112,0.0001638001638009466,0.00016380016380094158,0.09163623667759323,0.000163800163800937,0.0001638001638009483,0.00016380016380093803,0.00016380016380094562,0.15759821335044435,0.00016380016380093787,0.0001638001638009431,0.15026071711463937,0.10307840848622778,0.0001638001638009489,0.00016380016380094877,0.00016380016380094373,0.08297283571898717,0.00016380016380094074
0.00012072920439470648,0.00012072920439470539,0.00012072920439470735,0.00012072920439470754,0.26220432526569637,0.00012072920439469997,0.00012072920439470575,0.00012072920439470387,0.00012072920439470953,0.00012072920439470593,0.00012072920439470212,0.00012072920439470315,0.00012072920439470367,0.00012072920439470444,0.00012072920439470276,0.00012072920439470537,0.00012072920439470695,0.00012072920439470564,0.00012072920439470751,0.0001207292043947012,0.00012072920439470154,0.00012072920439469865,0.00012072920439470357,0.07698204142905808,0.00012072920439470173,0.0001207292043947085,0.00012072920439470403,0.20418393956183303,0.00012072920439470299,0.45312854681596604,0.00012072920439470227,0.00012072920439471135,0.00012072920439470762
0.00021043771043793388,0.00021043771043793898,0.00021043771043794245,0.00021043771043793854,0.27754915007830466,0.00021043771043793825,0.00021043771043793697,0.00021043771043793638,0.00021043771043794337,0.09488045759805441,0.000210437710437934,0.00021043771043793323,0.0287952164445507,0.0002104377104379342,0.00021043771043793957,0.000210437710437934,0.00021043771043794177,0.0002104377104379405,0.00021043771043794424,0.00021043771043793548,0.00021043771043794033,0.00021043771043793353,0.00021043771043793976,0.11636300855573284,0.00021043771043793627,0.00021043771043793567,0.00021043771043794218,0.00021043771043793833,0.00021043771043793635,0.41384155166124237,0.00021043771043793442,0.06288879748029073,0.0002104377104379374
0.0002754820936645794,0.0002754820936645532,0.00027548209366455904,0.00027548209366455546,0.4574651331028682,0.0002754820936645481,0.00027548209366457324,0.0002754820936645472,0.024814537145273267,0.0002754820936645554,0.0002754820936645589,0.0002754820936645584,0.00027548209366455513,0.00027548209366455616,0.00027548209366455226,0.0002754820936645554,0.00027548209366456554,0.00027548209366454803,0.14364097983440924,0.0002754820936645805,0.00027548209366455036,0.0002754820936645465,0.00027548209366455665,0.000275482093664563,0.0002754820936645534,0.0002754820936645887,0.0002754820936645565,0.0002754820936645569,0.0002754820936645664,0.17317319219315505,0.0002754820936645513,0.19319265910168662,0.0002754820936645523
0.000240500240500459,0.00024050024050046245,0.0002405002405004658,0.00024050024050046543,0.00024050024050046245,0.00024050024050047527,0.00024050024050046366,0.00024050024050045656,0.8232487828498287,0.0002405002405004555,0.00024050024050045673,0.00024050024050046933,0.00024050024050045835,0.00024050024050045887,0.00024050024050045608,0.00024050024050046594,0.00024050024050046865,0.00024050024050046017,0.00024050024050046694,0.00024050024050046404,0.00024050024050046372,0.0002405002405004573,0.00024050024050046112,0.16929570969465688,0.00024050024050047163,0.00024050024050045827,0.00024050024050047359,0.00024050024050045957,0.00024050024050046198,0.0002405002405004599,0.0002405002405004637,0.0002405002405004726,0.00024050024050045627
0.0007974481658698777,0.0007974481658699076,0.000797448165869901,0.0007974481658699115,0.0007974481658699014,0.0007974481658698863,0.08478459808789054,0.0007974481658698729,0.00079744816586991,0.0007974481658698877,0.0007974481658698823,0.0007974481658699007,0.0007974481658698686,0.0007974481658698674,0.0007974481658698701,0.0007974481658698743,0.000797448165869899,0.0007974481658699026,0.7934275532429809,0.0007974481658699059,0.0007974481658698754,0.0007974481658698852,0.0007974481658699163,0.0007974481658699237,0.0007974481658698685,0.00079744816586989,0.0007974481658699097,0.09786440369303188,0.0007974481658698755,0.00079744816586989,0.0007974481658698759,0.0007974481658699425,0.0007974481658698806
0.00014854426619168628,0.00014854426619168148,0.00014854426619167517,0.00014854426619168108,0.00014854426619167772,0.00014854426619167015,0.000148544266191676,0.00014854426619167704,0.0001485442661916812,0.28821721597475286,0.00014854426619167552,0.00014854426619167506,0.18540980139016272,0.00014854426619167747,0.00014854426619167406,0.0001485442661916782,0.00014854426619167452,0.00014854426619167452,0.00014854426619167834,0.000148544266191674,0.01999136143255277,0.0001485442661916706,0.0001485442661916768,0.29811406787433875,0.0001485442661916741,0.00014854426619167435,0.20410831387482609,0.0001485442661916796,0.00014854426619167365,0.00014854426619168056,0.0001485442661916797,0.000148544266191678,0.0001485442661916728
0.19592682001751413,0.0002119093028186883,0.00021190930281868143,0.2414174712384016,0.00021190930281868417,0.0002119093028186782,0.0002119093028186843,0.00021190930281868347,0.0002119093028186882,0.00021190930281869284,0.00021190930281868504,0.00021190930281868238,0.3132936715922786,0.00021190930281868515,0.00021190930281868645,0.00021190930281868032,0.0002119093028186865,0.00021190930281868767,0.00021190930281868764,0.00021190930281868975,0.00021190930281868184,0.00021190930281867615,0.0002119093028186864,0.17533425297783792,0.0002119093028186821,0.00021190930281868352,0.00021190930281869268,0.00021190930281868309,0.0002119093028186823,0.00021190930281869068,0.00021190930281868292,0.06809432369504465,0.00021190930281869027
0.00019805902158879295,0.023376785214234377,0.00019805902158879764,0.00019805902158879796,0.00019805902158879677,0.00019805902158879444,0.0001980590215887894,0.00019805902158879097,0.00019805902158879759,0.4884433809278058,0.00019805902158879143,0.0001980590215887945,0.00019805902158878542,0.00019805902158879826,0.0001980590215887967,0.00019805902158878845,0.00019805902158879165,0.00019805902158878907,0.00019805902158879265,0.00019805902158879387,0.00019805902158878788,0.00019805902158878834,0.00019805902158879363,0.39802081490281915,0.00019805902158878598,0.00019805902158879016,0.00019805902158879412,0.00019805902158879672,0.0163526703841952,0.00019805902158879778,0.036280861246713904,0.00019805902158879398,0.03217789374133429
0.32634229021816763,0.00012786088735465976,0.00012786088735466147,0.0001278608873546635,0.00012786088735466068,0.00012786088735465898,0.00012786088735465992,0.00012786088735466014,0.49667961311044306,0.00012786088735466288,0.00012786088735465792,0.00012786088735466003,0.00012786088735465895,0.0001278608873546616,0.00012786088735465973,0.00012786088735466006,0.00012786088735466,0.00012786088735466033,0.000127860887354664,0.00012786088735466364,0.00012786088735465914,0.000127860887354657,0.00012786088735466144,0.04366089387289657,0.00012786088735465854,0.00012786088735465803,0.1296092370652076,0.00012786088735466117,0.00012786088735466038,0.00012786088735466342,0.00012786088735465868,0.0001278608873546626,0.00012786088735466087
0.000185908161368652,0.0001859081613686441,0.3636489184292127,0.0001859081613686521,0.0001859081613686506,0.00018590816136864296,0.00018590816136864613,0.00018590816136864567,0.21600732310596188,0.0001859081613686515,0.00018590816136864095,0.0001859081613686524,0.00018590816136864318,0.0001859081613686533,0.0001859081613686426,0.0001859081613686452,0.00018590816136864884,0.00018590816136864721,0.23526154810652347,0.00018590816136865516,0.0638795297096162,0.00018590816136865854,0.0001859081613686524,0.00018590816136865044,0.00018590816136864266,0.00018590816136864884,0.00018590816136865011,0.11599725213036366,0.00018590816136864757,0.00018590816136864713,0.00018590816136865158,0.00018590816136865513,0.000185908161368641
0.0001993620414677035,0.00019936204146769982,0.0001993620414677056,0.00019936204146770437,0.17366644449404234,0.00019936204146770074,0.00019936204146770155,0.00019936204146769987,0.00019936204146770833,0.3010120221727285,0.0001993620414677049,0.00019936204146770147,0.00019936204146774207,0.00019936204146770212,0.00019936204146771253,0.00019936204146771023,0.0001993620414677018,0.00019936204146770006,0.00019936204146770624,0.0001993620414677032,0.000199362041467697,0.00019936204146769743,0.00019936204146770264,0.5193406720891982,0.00019936204146771898,0.00019936204146770055,0.00019936204146771044,0.00019936204146770388,0.00019936204146770378,0.00019936204146771196,0.00019936204146770147,0.00019936204146770106,0.00019936204146769884
